no,queryPattern,queryName,lambdaFunctionName,sourceCodeFunctionName,queryAlias,fullSQL,shortSQL,count
68,Q7,Usage Aggregate Json byCouponMasterSql,prd-coupon-invokeCouponUsageAggregateJson-function,byCouponMasterSql,Q7_8," SELECT l.couponMasterId, o.resourceId, o.name, l.couponCode, l.couponName, ( SELECT COUNT(*) FROM coupon_logs l2 WHERE l2.type = 'issued' AND l2.couponMasterId = l.couponMasterId AND NOT EXISTS( SELECT 1 FROM coupon_logs AS l3 WHERE l2.couponId = l3.couponId AND l3.type = 'issued' AND l2.createAtMillis < l3.createAtMillis ) ) AS ""発行数"", ( SELECT COUNT(*) FROM coupon_logs l2 WHERE l2.type = 'used' AND l2.couponMasterId = l.couponMasterId AND NOT EXISTS( SELECT 1 FROM coupon_logs AS l3 WHERE l2.couponId = l3.couponId AND l3.type <> 'displayed' AND l2.createAtMillis < l3.createAtMillis ) ) AS ""使用済数"", ( SELECT COUNT(*) FROM coupon_logs l2 WHERE l2.type = 'canceled' AND l2.couponMasterId = l.couponMasterId AND NOT EXISTS( SELECT 1 FROM coupon_logs AS l3 WHERE l2.couponId = l3.couponId AND l3.type <> 'displayed' AND l2.createAtMillis < l3.createAtMillis ) ) AS ""キャンセル"", (SELECT COUNT(*) FROM coupon_logs l2 WHERE l2.type = 'displayed' AND l2.couponMasterId = l.couponMasterId) FROM coupon_logs l JOIN ( SELECT couponMasterId, MAX(createAtMillis) AS createAtMillis FROM coupon_logs GROUP BY couponMasterId ) latest ON l.couponMasterId = latest.couponMasterId AND l.createAtMillis = latest.createAtMillis JOIN organization_closure oc ON oc.childId = l.organizationId JOIN organization o ON o.resourceId = l.organizationId WHERE oc.parentId = '966b73e3-c8b2-4305-a1bc-24de6bb4748f' ORDER BY l.couponCode, l.couponName, l.createAtMillis, o.resourceId LIMIT 100 OFFSET 0 "," _SAME_ FROM coupon_logs l JOIN ( SELECT couponMasterId, MAX(createAtMillis) AS createAtMillis FROM coupon_logs GROUP BY couponMasterId ) latest ON l.couponMasterId = latest.couponMasterId AND l.createAtMillis = latest.createAtMillis JOIN organization_closure oc ON oc.childId = l.organizationId JOIN organization o ON o.resourceId = l.organizationId WHERE oc.parentId = '966b73e3-c8b2-4305-a1bc-24de6bb4748f' ORDER BY l.couponCode, l.couponName, l.createAtMillis, o.resourceId LIMIT 100 OFFSET 0 ",26
69,Q7,Usage Aggregate Json byCouponMasterSql,prd-coupon-invokeCouponUsageAggregateJson-function,byCouponMasterSql,Q7_9," SELECT l.couponMasterId, o.resourceId, o.name, l.couponCode, l.couponName, ( SELECT COUNT(*) FROM coupon_logs l2 WHERE l2.type = 'issued' AND l2.couponMasterId = l.couponMasterId AND NOT EXISTS( SELECT 1 FROM coupon_logs AS l3 WHERE l2.couponId = l3.couponId AND l3.type = 'issued' AND l2.createAtMillis < l3.createAtMillis ) ) AS ""発行数"", ( SELECT COUNT(*) FROM coupon_logs l2 WHERE l2.type = 'used' AND l2.couponMasterId = l.couponMasterId AND NOT EXISTS( SELECT 1 FROM coupon_logs AS l3 WHERE l2.couponId = l3.couponId AND l3.type <> 'displayed' AND l2.createAtMillis < l3.createAtMillis ) ) AS ""使用済数"", ( SELECT COUNT(*) FROM coupon_logs l2 WHERE l2.type = 'canceled' AND l2.couponMasterId = l.couponMasterId AND NOT EXISTS( SELECT 1 FROM coupon_logs AS l3 WHERE l2.couponId = l3.couponId AND l3.type <> 'displayed' AND l2.createAtMillis < l3.createAtMillis ) ) AS ""キャンセル"", (SELECT COUNT(*) FROM coupon_logs l2 WHERE l2.type = 'displayed' AND l2.couponMasterId = l.couponMasterId) FROM coupon_logs l JOIN ( SELECT couponMasterId, MAX(createAtMillis) AS createAtMillis FROM coupon_logs GROUP BY couponMasterId ) latest ON l.couponMasterId = latest.couponMasterId AND l.createAtMillis = latest.createAtMillis JOIN organization_closure oc ON oc.childId = l.organizationId JOIN organization o ON o.resourceId = l.organizationId WHERE oc.parentId = '0a30b1f7-eabb-48f3-b70c-d10264da9e2a' ORDER BY l.couponCode, l.couponName, l.createAtMillis, o.resourceId LIMIT 100 OFFSET 0 "," _SAME_ FROM coupon_logs l JOIN ( SELECT couponMasterId, MAX(createAtMillis) AS createAtMillis FROM coupon_logs GROUP BY couponMasterId ) latest ON l.couponMasterId = latest.couponMasterId AND l.createAtMillis = latest.createAtMillis JOIN organization_closure oc ON oc.childId = l.organizationId JOIN organization o ON o.resourceId = l.organizationId WHERE oc.parentId = '0a30b1f7-eabb-48f3-b70c-d10264da9e2a' ORDER BY l.couponCode, l.couponName, l.createAtMillis, o.resourceId LIMIT 100 OFFSET 0 ",22
70,Q7,Usage Aggregate Json byCouponMasterSql,prd-coupon-invokeCouponUsageAggregateJson-function,byCouponMasterSql,Q7_10," SELECT l.couponMasterId, o.resourceId, o.name, l.couponCode, l.couponName, ( SELECT COUNT(*) FROM coupon_logs l2 WHERE l2.type = 'issued' AND l2.couponMasterId = l.couponMasterId AND NOT EXISTS( SELECT 1 FROM coupon_logs AS l3 WHERE l2.couponId = l3.couponId AND l3.type = 'issued' AND l2.createAtMillis < l3.createAtMillis ) ) AS ""発行数"", ( SELECT COUNT(*) FROM coupon_logs l2 WHERE l2.type = 'used' AND l2.couponMasterId = l.couponMasterId AND NOT EXISTS( SELECT 1 FROM coupon_logs AS l3 WHERE l2.couponId = l3.couponId AND l3.type <> 'displayed' AND l2.createAtMillis < l3.createAtMillis ) ) AS ""使用済数"", ( SELECT COUNT(*) FROM coupon_logs l2 WHERE l2.type = 'canceled' AND l2.couponMasterId = l.couponMasterId AND NOT EXISTS( SELECT 1 FROM coupon_logs AS l3 WHERE l2.couponId = l3.couponId AND l3.type <> 'displayed' AND l2.createAtMillis < l3.createAtMillis ) ) AS ""キャンセル"", (SELECT COUNT(*) FROM coupon_logs l2 WHERE l2.type = 'displayed' AND l2.couponMasterId = l.couponMasterId) FROM coupon_logs l JOIN ( SELECT couponMasterId, MAX(createAtMillis) AS createAtMillis FROM coupon_logs GROUP BY couponMasterId ) latest ON l.couponMasterId = latest.couponMasterId AND l.createAtMillis = latest.createAtMillis JOIN organization_closure oc ON oc.childId = l.organizationId JOIN organization o ON o.resourceId = l.organizationId WHERE oc.parentId = 'a998e975-6bfd-40f3-8a64-4e489a6b7cc5' AND l.couponCode LIKE '%kobe%' ORDER BY l.couponCode, l.couponName, l.createAtMillis, o.resourceId LIMIT 100 OFFSET 0 "," _SAME_ FROM coupon_logs l JOIN ( SELECT couponMasterId, MAX(createAtMillis) AS createAtMillis FROM coupon_logs GROUP BY couponMasterId ) latest ON l.couponMasterId = latest.couponMasterId AND l.createAtMillis = latest.createAtMillis JOIN organization_closure oc ON oc.childId = l.organizationId JOIN organization o ON o.resourceId = l.organizationId WHERE oc.parentId = 'a998e975-6bfd-40f3-8a64-4e489a6b7cc5' AND l.couponCode LIKE '%kobe%' ORDER BY l.couponCode, l.couponName, l.createAtMillis, o.resourceId LIMIT 100 OFFSET 0 ",21
71,Q8,Usage Aggregate Json byOrganizationSql,prd-coupon-invokeCouponUsageAggregateJson-function,byOrganizationSql,Q8_1," SELECT o.resourceId AS ""組織ID"", o.name AS ""組織名"", ( SELECT COUNT(*) FROM coupon_logs l WHERE l.organizationId = o.resourceId AND type = 'issued' AND NOT EXISTS( SELECT 1 FROM coupon_logs AS l2 WHERE l.couponId = l2.couponId AND l2.type = 'issued' AND l.createAtMillis < l2.createAtMillis ) ) AS ""自拠点発行数"", ( SELECT COUNT(*) FROM coupon_logs l JOIN organization_closure oc ON oc.parentId = o.resourceId AND l.organizationId = oc.childId WHERE type = 'issued' AND NOT EXISTS( SELECT 1 FROM coupon_logs AS l2 WHERE l.couponId = l2.couponId AND l2.type = 'issued' AND l.createAtMillis < l2.createAtMillis ) ) AS ""発行数"", ( SELECT COUNT(*) FROM coupon_logs l WHERE l.organizationId = o.resourceId AND type = 'used' AND NOT EXISTS( SELECT 1 FROM coupon_logs AS l2 WHERE l.couponId = l2.couponId AND l2.type <> 'displayed' AND l.createAtMillis < l2.createAtMillis ) ) AS ""自店舗消込数"", ( SELECT COUNT(*) FROM coupon_logs l, organization_closure oc WHERE oc.parentId = o.resourceId AND oc.childId = l.usedShopId AND type = 'used' AND NOT EXISTS( SELECT 1 FROM coupon_logs AS l2 WHERE l.couponId = l2.couponId AND l2.type <> 'displayed' AND l.createAtMillis < l2.createAtMillis ) ) AS ""消込数"", ( SELECT COUNT(*) FROM coupon_logs l, organization_closure oc WHERE oc.parentId = o.resourceId AND oc.childId = l.usedShopId AND type = 'canceled' AND NOT EXISTS( SELECT 1 FROM coupon_logs AS l2 WHERE l.couponId = l2.couponId AND l2.type <> 'displayed' AND l.createAtMillis < l2.createAtMillis ) ) AS ""キャンセル"" FROM organization o JOIN organization_closure oc ON oc.childId = o.resourceId WHERE oc.parentId = '7b012f01-1362-4f92-8cbd-83bdb69ccd28' AND o.type = 'SHOP' ORDER BY o.name, o.resourceId LIMIT 100 OFFSET 0 "," _SAME_ WHERE oc.parentId = '7b012f01-1362-4f92-8cbd-83bdb69ccd28' AND o.type = 'SHOP' ORDER BY o.name, o.resourceId LIMIT 100 OFFSET 0 ",14
72,Q8,Usage Aggregate Json byOrganizationSql,prd-coupon-invokeCouponUsageAggregateJson-function,byOrganizationSql,Q8_2," SELECT o.resourceId AS ""組織ID"", o.name AS ""組織名"", ( SELECT COUNT(*) FROM coupon_logs l WHERE l.organizationId = o.resourceId AND type = 'issued' AND NOT EXISTS( SELECT 1 FROM coupon_logs AS l2 WHERE l.couponId = l2.couponId AND l2.type = 'issued' AND l.createAtMillis < l2.createAtMillis ) ) AS ""自拠点発行数"", ( SELECT COUNT(*) FROM coupon_logs l JOIN organization_closure oc ON oc.parentId = o.resourceId AND l.organizationId = oc.childId WHERE type = 'issued' AND NOT EXISTS( SELECT 1 FROM coupon_logs AS l2 WHERE l.couponId = l2.couponId AND l2.type = 'issued' AND l.createAtMillis < l2.createAtMillis ) ) AS ""発行数"", ( SELECT COUNT(*) FROM coupon_logs l WHERE l.organizationId = o.resourceId AND type = 'used' AND NOT EXISTS( SELECT 1 FROM coupon_logs AS l2 WHERE l.couponId = l2.couponId AND l2.type <> 'displayed' AND l.createAtMillis < l2.createAtMillis ) ) AS ""自店舗消込数"", ( SELECT COUNT(*) FROM coupon_logs l, organization_closure oc WHERE oc.parentId = o.resourceId AND oc.childId = l.usedShopId AND type = 'used' AND NOT EXISTS( SELECT 1 FROM coupon_logs AS l2 WHERE l.couponId = l2.couponId AND l2.type <> 'displayed' AND l.createAtMillis < l2.createAtMillis ) ) AS ""消込数"", ( SELECT COUNT(*) FROM coupon_logs l, organization_closure oc WHERE oc.parentId = o.resourceId AND oc.childId = l.usedShopId AND type = 'canceled' AND NOT EXISTS( SELECT 1 FROM coupon_logs AS l2 WHERE l.couponId = l2.couponId AND l2.type <> 'displayed' AND l.createAtMillis < l2.createAtMillis ) ) AS ""キャンセル"" FROM organization o JOIN organization_closure oc ON oc.childId = o.resourceId WHERE oc.parentId = '0a30b1f7-eabb-48f3-b70c-d10264da9e2a' AND o.type = 'SHOP' ORDER BY o.name, o.resourceId LIMIT 100 OFFSET 0 "," _SAME_ WHERE oc.parentId = '0a30b1f7-eabb-48f3-b70c-d10264da9e2a' AND o.type = 'SHOP' ORDER BY o.name, o.resourceId LIMIT 100 OFFSET 0 ",5
73,Q8,Usage Aggregate Json byOrganizationSql,prd-coupon-invokeCouponUsageAggregateJson-function,byOrganizationSql,Q8_3," SELECT o.resourceId AS ""組織ID"", o.name AS ""組織名"", ( SELECT COUNT(*) FROM coupon_logs l WHERE l.organizationId = o.resourceId AND type = 'issued' AND NOT EXISTS( SELECT 1 FROM coupon_logs AS l2 WHERE l.couponId = l2.couponId AND l2.type = 'issued' AND l.createAtMillis < l2.createAtMillis ) ) AS ""自拠点発行数"", ( SELECT COUNT(*) FROM coupon_logs l JOIN organization_closure oc ON oc.parentId = o.resourceId AND l.organizationId = oc.childId WHERE type = 'issued' AND NOT EXISTS( SELECT 1 FROM coupon_logs AS l2 WHERE l.couponId = l2.couponId AND l2.type = 'issued' AND l.createAtMillis < l2.createAtMillis ) ) AS ""発行数"", ( SELECT COUNT(*) FROM coupon_logs l WHERE l.organizationId = o.resourceId AND type = 'used' AND NOT EXISTS( SELECT 1 FROM coupon_logs AS l2 WHERE l.couponId = l2.couponId AND l2.type <> 'displayed' AND l.createAtMillis < l2.createAtMillis ) ) AS ""自店舗消込数"", ( SELECT COUNT(*) FROM coupon_logs l, organization_closure oc WHERE oc.parentId = o.resourceId AND oc.childId = l.usedShopId AND type = 'used' AND NOT EXISTS( SELECT 1 FROM coupon_logs AS l2 WHERE l.couponId = l2.couponId AND l2.type <> 'displayed' AND l.createAtMillis < l2.createAtMillis ) ) AS ""消込数"", ( SELECT COUNT(*) FROM coupon_logs l, organization_closure oc WHERE oc.parentId = o.resourceId AND oc.childId = l.usedShopId AND type = 'canceled' AND NOT EXISTS( SELECT 1 FROM coupon_logs AS l2 WHERE l.couponId = l2.couponId AND l2.type <> 'displayed' AND l.createAtMillis < l2.createAtMillis ) ) AS ""キャンセル"" FROM organization o JOIN organization_closure oc ON oc.childId = o.resourceId WHERE oc.parentId = '2d604e05-5c13-423f-ae98-7f29dc5cc1cf' AND o.type = 'SHOP' ORDER BY o.name, o.resourceId LIMIT 100 OFFSET 0 "," _SAME_ WHERE oc.parentId = '2d604e05-5c13-423f-ae98-7f29dc5cc1cf' AND o.type = 'SHOP' ORDER BY o.name, o.resourceId LIMIT 100 OFFSET 0 ",5
74,Q8,Usage Aggregate Json byOrganizationSql,prd-coupon-invokeCouponUsageAggregateJson-function,byOrganizationSql,Q8_4," SELECT o.resourceId AS ""組織ID"", o.name AS ""組織名"", ( SELECT COUNT(*) FROM coupon_logs l WHERE l.organizationId = o.resourceId AND type = 'issued' AND NOT EXISTS( SELECT 1 FROM coupon_logs AS l2 WHERE l.couponId = l2.couponId AND l2.type = 'issued' AND l.createAtMillis < l2.createAtMillis ) ) AS ""自拠点発行数"", ( SELECT COUNT(*) FROM coupon_logs l JOIN organization_closure oc ON oc.parentId = o.resourceId AND l.organizationId = oc.childId WHERE type = 'issued' AND NOT EXISTS( SELECT 1 FROM coupon_logs AS l2 WHERE l.couponId = l2.couponId AND l2.type = 'issued' AND l.createAtMillis < l2.createAtMillis ) ) AS ""発行数"", ( SELECT COUNT(*) FROM coupon_logs l WHERE l.organizationId = o.resourceId AND type = 'used' AND NOT EXISTS( SELECT 1 FROM coupon_logs AS l2 WHERE l.couponId = l2.couponId AND l2.type <> 'displayed' AND l.createAtMillis < l2.createAtMillis ) ) AS ""自店舗消込数"", ( SELECT COUNT(*) FROM coupon_logs l, organization_closure oc WHERE oc.parentId = o.resourceId AND oc.childId = l.usedShopId AND type = 'used' AND NOT EXISTS( SELECT 1 FROM coupon_logs AS l2 WHERE l.couponId = l2.couponId AND l2.type <> 'displayed' AND l.createAtMillis < l2.createAtMillis ) ) AS ""消込数"", ( SELECT COUNT(*) FROM coupon_logs l, organization_closure oc WHERE oc.parentId = o.resourceId AND oc.childId = l.usedShopId AND type = 'canceled' AND NOT EXISTS( SELECT 1 FROM coupon_logs AS l2 WHERE l.couponId = l2.couponId AND l2.type <> 'displayed' AND l.createAtMillis < l2.createAtMillis ) ) AS ""キャンセル"" FROM organization o JOIN organization_closure oc ON oc.childId = o.resourceId WHERE oc.parentId = '966b73e3-c8b2-4305-a1bc-24de6bb4748f' AND o.type = 'SHOP' ORDER BY o.name, o.resourceId LIMIT 100 OFFSET 0 "," _SAME_ WHERE oc.parentId = '966b73e3-c8b2-4305-a1bc-24de6bb4748f' AND o.type = 'SHOP' ORDER BY o.name, o.resourceId LIMIT 100 OFFSET 0 ",5
75,Q8,Usage Aggregate Json byOrganizationSql,prd-coupon-invokeCouponUsageAggregateJson-function,byOrganizationSql,Q8_5," SELECT o.resourceId AS ""組織ID"", o.name AS ""組織名"", ( SELECT COUNT(*) FROM coupon_logs l WHERE l.organizationId = o.resourceId AND type = 'issued' AND NOT EXISTS( SELECT 1 FROM coupon_logs AS l2 WHERE l.couponId = l2.couponId AND l2.type = 'issued' AND l.createAtMillis < l2.createAtMillis ) ) AS ""自拠点発行数"", ( SELECT COUNT(*) FROM coupon_logs l JOIN organization_closure oc ON oc.parentId = o.resourceId AND l.organizationId = oc.childId WHERE type = 'issued' AND NOT EXISTS( SELECT 1 FROM coupon_logs AS l2 WHERE l.couponId = l2.couponId AND l2.type = 'issued' AND l.createAtMillis < l2.createAtMillis ) ) AS ""発行数"", ( SELECT COUNT(*) FROM coupon_logs l WHERE l.organizationId = o.resourceId AND type = 'used' AND NOT EXISTS( SELECT 1 FROM coupon_logs AS l2 WHERE l.couponId = l2.couponId AND l2.type <> 'displayed' AND l.createAtMillis < l2.createAtMillis ) ) AS ""自店舗消込数"", ( SELECT COUNT(*) FROM coupon_logs l, organization_closure oc WHERE oc.parentId = o.resourceId AND oc.childId = l.usedShopId AND type = 'used' AND NOT EXISTS( SELECT 1 FROM coupon_logs AS l2 WHERE l.couponId = l2.couponId AND l2.type <> 'displayed' AND l.createAtMillis < l2.createAtMillis ) ) AS ""消込数"", ( SELECT COUNT(*) FROM coupon_logs l, organization_closure oc WHERE oc.parentId = o.resourceId AND oc.childId = l.usedShopId AND type = 'canceled' AND NOT EXISTS( SELECT 1 FROM coupon_logs AS l2 WHERE l.couponId = l2.couponId AND l2.type <> 'displayed' AND l.createAtMillis < l2.createAtMillis ) ) AS ""キャンセル"" FROM organization o JOIN organization_closure oc ON oc.childId = o.resourceId WHERE oc.parentId = 'a998e975-6bfd-40f3-8a64-4e489a6b7cc5' AND o.type = 'SHOP' ORDER BY o.name, o.resourceId LIMIT 100 OFFSET 0 "," _SAME_ WHERE oc.parentId = 'a998e975-6bfd-40f3-8a64-4e489a6b7cc5' AND o.type = 'SHOP' ORDER BY o.name, o.resourceId LIMIT 100 OFFSET 0 ",5
76,Q8,Usage Aggregate Json byOrganizationSql,prd-coupon-invokeCouponUsageAggregateJson-function,byOrganizationSql,Q8_6," SELECT o.resourceId AS ""組織ID"", o.name AS ""組織名"", ( SELECT COUNT(*) FROM coupon_logs l WHERE l.organizationId = o.resourceId AND type = 'issued' AND NOT EXISTS( SELECT 1 FROM coupon_logs AS l2 WHERE l.couponId = l2.couponId AND l2.type = 'issued' AND l.createAtMillis < l2.createAtMillis ) ) AS ""自拠点発行数"", ( SELECT COUNT(*) FROM coupon_logs l JOIN organization_closure oc ON oc.parentId = o.resourceId AND l.organizationId = oc.childId WHERE type = 'issued' AND NOT EXISTS( SELECT 1 FROM coupon_logs AS l2 WHERE l.couponId = l2.couponId AND l2.type = 'issued' AND l.createAtMillis < l2.createAtMillis ) ) AS ""発行数"", ( SELECT COUNT(*) FROM coupon_logs l WHERE l.organizationId = o.resourceId AND type = 'used' AND NOT EXISTS( SELECT 1 FROM coupon_logs AS l2 WHERE l.couponId = l2.couponId AND l2.type <> 'displayed' AND l.createAtMillis < l2.createAtMillis ) ) AS ""自店舗消込数"", ( SELECT COUNT(*) FROM coupon_logs l, organization_closure oc WHERE oc.parentId = o.resourceId AND oc.childId = l.usedShopId AND type = 'used' AND NOT EXISTS( SELECT 1 FROM coupon_logs AS l2 WHERE l.couponId = l2.couponId AND l2.type <> 'displayed' AND l.createAtMillis < l2.createAtMillis ) ) AS ""消込数"", ( SELECT COUNT(*) FROM coupon_logs l, organization_closure oc WHERE oc.parentId = o.resourceId AND oc.childId = l.usedShopId AND type = 'canceled' AND NOT EXISTS( SELECT 1 FROM coupon_logs AS l2 WHERE l.couponId = l2.couponId AND l2.type <> 'displayed' AND l.createAtMillis < l2.createAtMillis ) ) AS ""キャンセル"" FROM organization o JOIN organization_closure oc ON oc.childId = o.resourceId WHERE oc.parentId = '7b012f01-1362-4f92-8cbd-83bdb69ccd28' AND o.type = 'SHOP' ORDER BY o.name, o.resourceId LIMIT 100 OFFSET 100 "," _SAME_ WHERE oc.parentId = '7b012f01-1362-4f92-8cbd-83bdb69ccd28' AND o.type = 'SHOP' ORDER BY o.name, o.resourceId LIMIT 100 OFFSET 100 ",4
77,Q8,Usage Aggregate Json byOrganizationSql,prd-coupon-invokeCouponUsageAggregateJson-function,byOrganizationSql,Q8_7," SELECT o.resourceId AS ""組織ID"", o.name AS ""組織名"", ( SELECT COUNT(*) FROM coupon_logs l WHERE l.organizationId = o.resourceId AND type = 'issued' AND NOT EXISTS( SELECT 1 FROM coupon_logs AS l2 WHERE l.couponId = l2.couponId AND l2.type = 'issued' AND l.createAtMillis < l2.createAtMillis ) ) AS ""自拠点発行数"", ( SELECT COUNT(*) FROM coupon_logs l JOIN organization_closure oc ON oc.parentId = o.resourceId AND l.organizationId = oc.childId WHERE type = 'issued' AND NOT EXISTS( SELECT 1 FROM coupon_logs AS l2 WHERE l.couponId = l2.couponId AND l2.type = 'issued' AND l.createAtMillis < l2.createAtMillis ) ) AS ""発行数"", ( SELECT COUNT(*) FROM coupon_logs l WHERE l.organizationId = o.resourceId AND type = 'used' AND NOT EXISTS( SELECT 1 FROM coupon_logs AS l2 WHERE l.couponId = l2.couponId AND l2.type <> 'displayed' AND l.createAtMillis < l2.createAtMillis ) ) AS ""自店舗消込数"", ( SELECT COUNT(*) FROM coupon_logs l, organization_closure oc WHERE oc.parentId = o.resourceId AND oc.childId = l.usedShopId AND type = 'used' AND NOT EXISTS( SELECT 1 FROM coupon_logs AS l2 WHERE l.couponId = l2.couponId AND l2.type <> 'displayed' AND l.createAtMillis < l2.createAtMillis ) ) AS ""消込数"", ( SELECT COUNT(*) FROM coupon_logs l, organization_closure oc WHERE oc.parentId = o.resourceId AND oc.childId = l.usedShopId AND type = 'canceled' AND NOT EXISTS( SELECT 1 FROM coupon_logs AS l2 WHERE l.couponId = l2.couponId AND l2.type <> 'displayed' AND l.createAtMillis < l2.createAtMillis ) ) AS ""キャンセル"" FROM organization o JOIN organization_closure oc ON oc.childId = o.resourceId WHERE oc.parentId = '84f4ee9e-3f00-4530-adaf-9bd2dc15108b' AND o.type = 'SHOP' ORDER BY o.name, o.resourceId LIMIT 100 OFFSET 0 "," _SAME_ WHERE oc.parentId = '84f4ee9e-3f00-4530-adaf-9bd2dc15108b' AND o.type = 'SHOP' ORDER BY o.name, o.resourceId LIMIT 100 OFFSET 0 ",4
